,aus,ban,fin,rom,tur,rand
cma,0.0,0.0,0.0,0.1,0.4,0.5
cmb_,0.0,0.0,0.0,0.0,0.0,3.0
cmb,0.0,0.0,0.0,0.0,0.0,3.0
cmc_,0.0,0.0,0.0,0.0,0.0,3.0
cmc,0.0,0.0,0.0,0.0,0.0,3.0
cmd_,0.0,0.0,0.0,0.0,0.0,3.0
cmd,0.0,0.0,0.0,0.0,0.0,3.0
cme_,0.0,0.0,0.0,0.0,0.3,0.7
cme,0.0,0.0,0.0,0.0,0.7,0.3
cmf_,0.0,0.0,0.0,0.0,0.0,3.0
cmf,0.0,0.0,0.0,0.0,0.0,3.0
cmg_,0.0,0.0,0.0,0.0,0.0,3.0
cmg,0.0,0.0,0.0,0.0,0.0,3.0
cmh_,0.0,0.0,0.0,0.0,0.0,3.0
cmh,0.0,0.0,0.0,0.0,0.0,3.0
cmi_,0.0,0.0,0.0,0.0,0.1999999999999999,0.8
cmi,0.0,0.0,0.0,0.0,0.6,0.3999999999999999
cmj_,0.0,0.0,0.0,0.0,0.0,3.0
cmj,0.0,0.0,0.0,0.0,0.0,3.0
cmk_,0.0,0.0,0.0,0.0,0.0,3.0
cmk,0.0,0.0,0.0,0.0,0.0,3.0
cml_,0.0,0.0,0.0,0.0,0.0,3.0
cml,0.0,0.0,0.0,0.0,0.0,3.0
cmm_,0.0,0.0,0.0,0.0,0.0,3.0
cmm,0.0,0.0,0.0,0.0,0.0,3.0
cmn_,0.0,0.0,0.0,0.0,0.0,3.0
cmn,0.0,0.0,0.0,0.0,0.0,3.0
cmo_,0.0,0.0,0.0,0.0,0.0,3.0
cmo,0.0,0.0,0.0,0.0,0.0,3.0
cmp_,0.0,0.0,0.0,0.0,0.0,3.0
cmp,0.0,0.0,0.0,0.0,0.0,3.0
cmq_,0.0,0.0,0.0,0.0,0.0,3.0
cmq,0.0,0.0,0.0,0.0,0.0,3.0
cmr_,0.0,0.0,0.0,0.0,0.0,3.0
cmr,0.0,0.0,0.0,0.0,0.0,3.0
cms_,0.0,0.0,0.0,0.0,0.0,3.0
cms,0.0,0.0,0.0,0.0,0.0,3.0
cmt_,0.0,0.0,0.0,0.0,0.0,3.0
cmt,0.0,0.0,0.0,0.0,0.0,3.0
cmu_,0.0,0.0,0.0,0.0,0.0,3.0
cmu,0.0,0.0,0.0,0.0,0.0,3.0
cmv_,0.0,0.0,0.0,0.0,0.0,3.0
cmv,0.0,0.0,0.0,0.0,0.0,3.0
cmw_,0.0,0.0,0.0,0.0,0.0,3.0
cmw,0.0,0.0,0.0,0.0,0.0,3.0
cmx_,0.0,0.0,0.0,0.0,0.0,3.0
cmx,0.0,0.0,0.0,0.0,0.0,3.0
cmy_,0.0,0.0,0.0,0.0,0.0,3.0
cmy,0.0,0.0,0.0,0.0,0.0,3.0
cmz_,0.0,0.0,0.0,0.0,0.0,3.0
cmz,0.0,0.0,0.0,0.0,0.0,3.0
cmŋ_,0.0,0.0,0.0,0.0,0.0,3.0
cmŋ,0.0,0.0,0.0,0.0,0.0,3.0
cna_,0.0,0.0,0.0,0.1999999999999999,0.0,0.8
cna,0.0,0.0,0.0,0.0,0.0,3.0
cnb_,0.0,0.0,0.0,0.0,0.0,3.0
cnb,0.0,0.0,0.0,0.0,0.0,3.0
cnc_,0.0,0.0,0.0,0.0,0.0,3.0
cnc,0.0,0.0,0.0,0.0,0.0,3.0
cnd_,0.0,0.0,0.0,0.0,0.0,3.0
cnd,0.0,0.0,0.0,0.0,0.0,3.0
cne_,0.0,0.0,0.0,0.0,0.0,3.0
cne,0.0,0.0,0.0,0.1999999999999999,0.0,0.8
cnf_,0.0,0.0,0.0,0.0,0.0,3.0
cnf,0.0,0.0,0.0,0.0,0.0,3.0
cng_,0.0,0.0,0.0,0.0,0.0,3.0
cng,0.0,0.0,0.0,0.0,0.0,3.0
cnh_,0.0,0.0,0.0,0.0,0.0,3.0
cnh,0.0,0.0,0.0,0.0,0.0,3.0
cni_,0.0,0.0,0.0,0.0,0.0,3.0
cni,0.0,0.0,0.0,0.5,0.0,0.5
cnj_,0.0,0.0,0.0,0.0,0.0,3.0
cnj,0.0,0.0,0.0,0.0,0.0,3.0
cnk_,0.0,0.0,0.0,0.0,0.0,3.0
cnk,0.0,0.0,0.0,0.0,0.0,3.0
cnl_,0.0,0.0,0.0,0.0,0.0,3.0
cnl,0.0,0.0,0.0,0.0,0.0,3.0
cnm_,0.0,0.0,0.0,0.0,0.0,3.0
cnm,0.0,0.0,0.0,0.0,0.0,3.0
cnn_,0.0,0.0,0.0,0.0,0.0,3.0
cnn,0.0,0.0,0.0,0.0,0.0,3.0
cno_,0.0,0.0,0.0,0.0,0.0,3.0
cno,0.0,0.0,0.0,0.3,0.0,0.7
cnp_,0.0,0.0,0.0,0.0,0.0,3.0
cnp,0.0,0.0,0.0,0.0,0.0,3.0
cnq_,0.0,0.0,0.0,0.0,0.0,3.0
cnq,0.0,0.0,0.0,0.0,0.0,3.0
cnr_,0.0,0.0,0.0,0.0,0.0,3.0
cnr,0.0,0.0,0.0,0.0,0.0,3.0
cns_,0.0,0.0,0.0,0.0,0.0,3.0
cns,0.0,0.0,0.0,0.0,0.0,3.0
cnt_,0.0,0.0,0.0,0.0,0.0,3.0
cnt,0.0,0.0,0.0,0.0,0.0,3.0
cnu_,0.0,0.0,0.0,0.0,0.0,3.0
cnu,0.0,0.0,0.0,0.0,0.1999999999999999,0.8
cnv_,0.0,0.0,0.0,0.0,0.0,3.0
cnv,0.0,0.0,0.0,0.0,0.0,3.0
cnw_,0.0,0.0,0.0,0.0,0.0,3.0
cnw,0.0,0.0,0.0,0.0,0.0,3.0
cnx_,0.0,0.0,0.0,0.0,0.0,3.0
cnx,0.0,0.0,0.0,0.0,0.0,3.0
cny_,0.0,0.0,0.0,0.0,0.0,3.0
cny,0.0,0.0,0.0,0.0,0.0,3.0
cnz_,0.0,0.0,0.0,0.0,0.0,3.0
cnz,0.0,0.0,0.0,0.0,0.0,3.0
cnŋ_,0.0,0.0,0.0,0.0,0.0,3.0
cnŋ,0.0,0.0,0.0,0.0,0.0,3.0
coa_,0.0,0.0,0.0,0.0,0.0,3.0
coa,0.0,0.0,0.0,0.6,0.0,0.4000000000000001
cob_,0.0,0.0,0.0,0.1999999999999999,0.0,0.8
cob,0.2,0.0,0.0,0.2,0.0,0.6
coc_,0.0,0.0,0.0,0.0,0.0,3.0
coc,0.1166666666666666,0.0,0.0,0.1555555555555555,0.4277777777777777,0.3
cod_,0.0,0.0,0.0,0.1999999999999999,0.0,0.8
cod,0.1,0.0,0.0,0.3,0.0,0.5999999999999999
coe_,0.0,0.0,0.0,0.0,0.0,3.0
coe,0.0,0.0,0.0,0.1999999999999999,0.0,0.8
cof_,0.0,0.0,0.0,0.0,0.0,3.0
cof,0.0,0.0,0.0,0.1999999999999999,0.0,0.8
cog_,0.0,0.0,0.0,0.0,0.0,3.0
cog,0.0,0.0,0.0,0.2947368421052631,0.4052631578947367,0.3
coh_,0.0,0.0,0.0,0.0,0.0,3.0
coh,0.0,0.0,0.0,0.3,0.0,0.7
coi_,0.0,0.0,0.0,0.0,0.0,3.0
coi,0.0,0.0,0.0,0.4,0.0,0.6
coj_,0.0,0.0,0.0,0.0,0.0,3.0
coj,0.0,0.0,0.0,0.0,0.0,3.0
cok_,0.0999999999999999,0.0,0.0,0.0,0.0999999999999999,0.8
cok,0.1,0.0,0.0,0.0,0.2,0.7
col_,0.0,0.0,0.0,0.5,0.0,0.5
col,0.008,0.0,0.0,0.984,0.008,0.0
com_,0.0,0.0,0.0,0.0,0.0,3.0
com,0.0230414746543778,0.0,0.0,0.9723502304147466,0.0046082949308755,0.0
con_,0.1999999999999999,0.0,0.0,0.0,0.0,0.8
con,0.0073891625615763,0.0,0.0,0.9926108374384236,0.0,0.0
coo_,0.0,0.0,0.0,0.0,0.0,3.0
coo,0.0,0.0,0.0,0.0,0.0,3.0
cop_,0.0,0.0,0.0,0.3,0.0,0.7
cop,0.0,0.0,0.0,1.0,0.0,0.0
coq_,0.0,0.0,0.0,0.0,0.0,3.0
coq,0.0,0.0,0.0,0.0,0.0,3.0
cor_,0.0,0.0,0.0,0.3,0.0,0.7
cor,0.0297029702970297,0.0,0.0,0.9405940594059404,0.0297029702970297,0.0
cos_,0.0941176470588235,0.0,0.0,0.7058823529411765,0.0,0.2
cos,0.0212765957446808,0.0,0.0,0.9574468085106383,0.0212765957446808,0.0
cot_,0.1999999999999999,0.0,0.0,0.0,0.0,0.8
cot,0.0,0.0,0.0,0.4,0.0,0.6
cou_,0.0,0.0,0.0,0.0,0.0,3.0
cou,0.0,0.0,0.0,0.0,0.0,3.0
cov_,0.0,0.0,0.0,0.0,0.0,3.0
cov,0.0,0.0,0.0,0.7,0.0,0.3
cow_,0.0,0.0,0.0,0.0,0.0,3.0
cow,0.1999999999999999,0.0,0.0,0.0,0.0,0.8
cox_,0.0,0.0,0.0,0.0,0.0,3.0
cox,0.0,0.0,0.0,0.0,0.0,3.0
coy_,0.0,0.0,0.0,0.0,0.0,3.0
coy,0.0,0.0,0.0,0.0,0.0,3.0
coz_,0.0,0.0,0.0,0.0,0.0,3.0
coz,0.0,0.0,0.0,0.1333333333333333,0.4666666666666667,0.4
coŋ_,0.3,0.0,0.0,0.0,0.0,0.7
coŋ,0.0,0.0,0.0,0.6,0.0,0.4000000000000001
cpa_,0.0,0.0,0.0,0.0,0.0,3.0
cpa,0.0,0.0,0.0,0.0,0.0,3.0
cpb_,0.0,0.0,0.0,0.0,0.0,3.0
cpb,0.0,0.0,0.0,0.0,0.0,3.0
cpc_,0.0,0.0,0.0,0.0,0.0,3.0
cpc,0.0,0.0,0.0,0.0,0.0,3.0
cpd_,0.0,0.0,0.0,0.0,0.0,3.0
cpd,0.0,0.0,0.0,0.0,0.0,3.0
cpe_,0.0,0.0,0.0,0.0,0.0,3.0
cpe,0.0,0.0,0.0,0.0,0.0,3.0
cpf_,0.0,0.0,0.0,0.0,0.0,3.0
cpf,0.0,0.0,0.0,0.0,0.0,3.0
cpg_,0.0,0.0,0.0,0.0,0.0,3.0
cpg,0.0,0.0,0.0,0.0,0.0,3.0
cph_,0.0,0.0,0.0,0.0,0.0,3.0
cph,0.0,0.0,0.0,0.0,0.0,3.0
cpi_,0.0,0.0,0.0,0.0,0.0,3.0
cpi,0.0,0.0,0.0,0.0,0.0,3.0
cpj_,0.0,0.0,0.0,0.0,0.0,3.0
cpj,0.0,0.0,0.0,0.0,0.0,3.0
cpk_,0.0,0.0,0.0,0.0,0.0,3.0
cpk,0.0,0.0,0.0,0.0,0.0,3.0
cpl_,0.0,0.0,0.0,0.0,0.0,3.0
cpl,0.0,0.0,0.0,0.0,0.0,3.0
cpm_,0.0,0.0,0.0,0.0,0.0,3.0
cpm,0.0,0.0,0.0,0.0,0.0,3.0
cpn_,0.0,0.0,0.0,0.0,0.0,3.0
cpn,0.0,0.0,0.0,0.0,0.0,3.0
cpo_,0.0,0.0,0.0,0.0,0.0,3.0
cpo,0.0,0.0,0.0,0.0,0.0,3.0
cpp_,0.0,0.0,0.0,0.0,0.0,3.0
cpp,0.0,0.0,0.0,0.0,0.0,3.0
cpq_,0.0,0.0,0.0,0.0,0.0,3.0
cpq,0.0,0.0,0.0,0.0,0.0,3.0
cpr_,0.0,0.0,0.0,0.0,0.0,3.0
cpr,0.0,0.0,0.0,0.0,0.0,3.0
cps_,0.0,0.0,0.0,0.0,0.0,3.0
cps,0.0,0.0,0.0,0.0,0.0,3.0
cpt_,0.0,0.0,0.0,0.0,0.0,3.0
cpt,0.0,0.0,0.0,0.0,0.0,3.0
cpu_,0.0,0.0,0.0,0.0,0.0,3.0
cpu,0.0,0.0,0.0,0.0,0.0,3.0
cpv_,0.0,0.0,0.0,0.0,0.0,3.0
cpv,0.0,0.0,0.0,0.0,0.0,3.0
cpw_,0.0,0.0,0.0,0.0,0.0,3.0
cpw,0.0,0.0,0.0,0.0,0.0,3.0
cpx_,0.0,0.0,0.0,0.0,0.0,3.0
cpx,0.0,0.0,0.0,0.0,0.0,3.0
cpy_,0.0,0.0,0.0,0.0,0.0,3.0
cpy,0.0,0.0,0.0,0.0,0.0,3.0
cpz_,0.0,0.0,0.0,0.0,0.0,3.0
cpz,0.0,0.0,0.0,0.0,0.0,3.0
cpŋ_,0.0,0.0,0.0,0.0,0.0,3.0
cpŋ,0.0,0.0,0.0,0.0,0.0,3.0
cqa_,0.0,0.0,0.0,0.0,0.0,3.0
cqa,0.0,0.0,0.0,0.0,0.0,3.0
cqb_,0.0,0.0,0.0,0.0,0.0,3.0
cqb,0.0,0.0,0.0,0.0,0.0,3.0
cqc_,0.0,0.0,0.0,0.0,0.0,3.0
cqc,0.0,0.0,0.0,0.0,0.0,3.0
cqd_,0.0,0.0,0.0,0.0,0.0,3.0
cqd,0.0,0.0,0.0,0.0,0.0,3.0
cqe_,0.0,0.0,0.0,0.0,0.0,3.0
cqe,0.0,0.0,0.0,0.0,0.0,3.0
cqf_,0.0,0.0,0.0,0.0,0.0,3.0
cqf,0.0,0.0,0.0,0.0,0.0,3.0
cqg_,0.0,0.0,0.0,0.0,0.0,3.0
cqg,0.0,0.0,0.0,0.0,0.0,3.0
cqh_,0.0,0.0,0.0,0.0,0.0,3.0
cqh,0.0,0.0,0.0,0.0,0.0,3.0
cqi_,0.0,0.0,0.0,0.0,0.0,3.0
cqi,0.0,0.0,0.0,0.0,0.0,3.0
cqj_,0.0,0.0,0.0,0.0,0.0,3.0
cqj,0.0,0.0,0.0,0.0,0.0,3.0
cqk_,0.0,0.0,0.0,0.0,0.0,3.0
cqk,0.0,0.0,0.0,0.0,0.0,3.0
cql_,0.0,0.0,0.0,0.0,0.0,3.0
cql,0.0,0.0,0.0,0.0,0.0,3.0
cqm_,0.0,0.0,0.0,0.0,0.0,3.0
cqm,0.0,0.0,0.0,0.0,0.0,3.0
cqn_,0.0,0.0,0.0,0.0,0.0,3.0
cqn,0.0,0.0,0.0,0.0,0.0,3.0
cqo_,0.0,0.0,0.0,0.0,0.0,3.0
cqo,0.0,0.0,0.0,0.0,0.0,3.0
cqp_,0.0,0.0,0.0,0.0,0.0,3.0
cqp,0.0,0.0,0.0,0.0,0.0,3.0
cqq_,0.0,0.0,0.0,0.0,0.0,3.0
cqq,0.0,0.0,0.0,0.0,0.0,3.0
cqr_,0.0,0.0,0.0,0.0,0.0,3.0
cqr,0.0,0.0,0.0,0.0,0.0,3.0
cqs_,0.0,0.0,0.0,0.0,0.0,3.0
cqs,0.0,0.0,0.0,0.0,0.0,3.0
cqt_,0.0,0.0,0.0,0.0,0.0,3.0
cqt,0.0,0.0,0.0,0.0,0.0,3.0
cqu_,0.0,0.0,0.0,0.0,0.0,3.0
cqu,0.0,0.0,0.0,0.6,0.0,0.3999999999999999
cqv_,0.0,0.0,0.0,0.0,0.0,3.0
cqv,0.0,0.0,0.0,0.0,0.0,3.0
cqw_,0.0,0.0,0.0,0.0,0.0,3.0
cqw,0.0,0.0,0.0,0.0,0.0,3.0
cqx_,0.0,0.0,0.0,0.0,0.0,3.0
cqx,0.0,0.0,0.0,0.0,0.0,3.0
cqy_,0.0,0.0,0.0,0.0,0.0,3.0
cqy,0.0,0.0,0.0,0.0,0.0,3.0
cqz_,0.0,0.0,0.0,0.0,0.0,3.0
cqz,0.0,0.0,0.0,0.0,0.0,3.0
cqŋ_,0.0,0.0,0.0,0.0,0.0,3.0
cqŋ,0.0,0.0,0.0,0.0,0.0,3.0
cra_,0.0,0.0,0.0,0.0999999999999999,0.0999999999999999,0.8
cra,0.0,0.0,0.0,0.8999999999999999,0.0,0.1
crb_,0.0,0.0,0.0,0.0,0.0,3.0
crb,0.0,0.0,0.0,0.0,0.0,3.0
crc_,0.0,0.0,0.0,0.0,0.0,3.0
crc,0.0,0.0,0.0,0.0,0.0,3.0
crd_,0.0,0.0,0.0,0.0,0.0,3.0
crd,0.0,0.0,0.0,0.0,0.0,3.0
cre_,0.0,0.0,0.0,0.0,0.3,0.7
cre,0.0,0.0,0.0,0.8857142857142857,0.1142857142857142,0.0
crf_,0.0,0.0,0.0,0.0,0.0,3.0
crf,0.0,0.0,0.0,0.0,0.0,3.0
crg_,0.0,0.0,0.0,0.0,0.0,3.0
crg,0.0,0.0,0.0,0.0,0.0,3.0
crh_,0.0,0.0,0.0,0.0,0.0,3.0
crh,0.0,0.0,0.0,0.0,0.0,3.0
cri_,0.0,0.0,0.0,0.0,0.1999999999999999,0.8
cri,0.0,0.0,0.0,1.0,0.0,0.0
crj_,0.0,0.0,0.0,0.0,0.0,3.0
crj,0.0,0.0,0.0,0.0,0.0,3.0
crk_,0.0,0.0,0.0,0.0,0.0,3.0
crk,0.0,0.0,0.0,0.0,0.0,3.0
crl_,0.0,0.0,0.0,0.0,0.0,3.0
crl,0.0,0.0,0.0,0.0,0.0,3.0
crm_,0.0,0.0,0.0,0.0,0.0,3.0
crm,0.0,0.0,0.0,0.0,0.0,3.0
crn_,0.0,0.0,0.0,0.0,0.0,3.0
crn,0.0,0.0,0.0,0.0,0.0,3.0
cro_,0.0,0.0,0.0,0.3,0.0,0.7
cro,0.0,0.0,0.0,0.7000000000000001,0.0,0.3
crp_,0.0,0.0,0.0,0.0,0.0,3.0
crp,0.0,0.0,0.0,0.0,0.0,3.0
crq_,0.0,0.0,0.0,0.0,0.0,3.0
crq,0.0,0.0,0.0,0.0,0.0,3.0
crr_,0.0,0.0,0.0,0.0,0.0,3.0
crr,0.0,0.0,0.0,0.0,0.0,3.0
crs_,0.0,0.0,0.0,0.0,0.0,3.0
crs,0.0,0.0,0.0,0.0,0.0,3.0
crt_,0.0,0.0,0.0,0.0,0.0,3.0
crt,0.0,0.0,0.0,0.0,0.0,3.0
cru_,0.0,0.0,0.0,0.1999999999999999,0.0,0.8
cru,0.0,0.0,0.0,0.5833333333333334,0.1166666666666666,0.3
crv_,0.0,0.0,0.0,0.0,0.0,3.0
crv,0.0,0.0,0.0,0.0,0.0,3.0
crw_,0.0,0.0,0.0,0.0,0.0,3.0
crw,0.0,0.0,0.0,0.0,0.0,3.0
crx_,0.0,0.0,0.0,0.0,0.0,3.0
crx,0.0,0.0,0.0,0.0,0.0,3.0
cry_,0.0,0.0,0.0,0.0,0.0,3.0
cry,0.0,0.0,0.0,0.0,0.0,3.0
crz_,0.0,0.0,0.0,0.0,0.0,3.0
crz,0.0,0.0,0.0,0.0,0.0,3.0
crŋ_,0.0,0.0,0.0,0.0,0.0,3.0
crŋ,0.0,0.0,0.0,0.0,0.0,3.0
csa_,0.0,0.0,0.0,0.0,0.0,3.0
csa,0.0,0.0,0.0,0.1999999999999999,0.0,0.8
csb_,0.0,0.0,0.0,0.0,0.0,3.0
csb,0.0,0.0,0.0,0.0,0.0,3.0
csc_,0.0,0.0,0.0,0.0,0.0,3.0
csc,0.0,0.0,0.0,0.0,0.0,3.0
csd_,0.0,0.0,0.0,0.0,0.0,3.0
csd,0.0,0.0,0.0,0.0,0.0,3.0
cse_,0.0,0.0,0.0,0.0,0.0,3.0
cse,0.0,0.0,0.0,0.0,0.0,3.0
csf_,0.0,0.0,0.0,0.0,0.0,3.0
csf,0.0,0.0,0.0,0.0,0.0,3.0
csg_,0.0,0.0,0.0,0.0,0.0,3.0
csg,0.0,0.0,0.0,0.0,0.0,3.0
csh_,0.0,0.0,0.0,0.0,0.0,3.0
csh,0.0,0.0,0.0,0.0,0.0,3.0
csi_,0.0,0.0,0.0,0.1999999999999999,0.0,0.8
csi,0.0,0.0,0.0,0.0,0.0,3.0
csj_,0.0,0.0,0.0,0.0,0.0,3.0
csj,0.0,0.0,0.0,0.0,0.0,3.0
csk_,0.0,0.0,0.0,0.0,0.0,3.0
csk,0.0,0.0,0.0,0.0,0.0,3.0
csl_,0.0,0.0,0.0,0.0,0.0,3.0
csl,0.0,0.0,0.0,0.0,0.0,3.0
csm_,0.0,0.0,0.0,0.0,0.0,3.0
csm,0.0,0.0,0.0,0.0,0.0,3.0
csn_,0.0,0.0,0.0,0.0,0.0,3.0
csn,0.0,0.0,0.0,0.0,0.0,3.0
cso_,0.0,0.0,0.0,0.0,0.0,3.0
cso,0.0,0.0,0.0,0.0,0.0,3.0
csp_,0.0,0.0,0.0,0.0,0.0,3.0
csp,0.0,0.0,0.0,0.0,0.0,3.0
csq_,0.0,0.0,0.0,0.0,0.0,3.0
csq,0.0,0.0,0.0,0.0,0.0,3.0
csr_,0.0,0.0,0.0,0.0,0.0,3.0
csr,0.0,0.0,0.0,0.0,0.0,3.0
css_,0.0,0.0,0.0,0.0,0.0,3.0
css,0.0,0.0,0.0,0.0,0.0,3.0
cst_,0.0,0.0,0.0,0.0,0.0,3.0
cst,0.0,0.0,0.0,0.0,0.0,3.0
csu_,0.0,0.0,0.0,0.0,0.0,3.0
csu,0.0,0.0,0.0,0.0,0.0,3.0
csv_,0.0,0.0,0.0,0.0,0.0,3.0
csv,0.0,0.0,0.0,0.0,0.0,3.0
csw_,0.0,0.0,0.0,0.0,0.0,3.0
csw,0.0,0.0,0.0,0.0,0.0,3.0
csx_,0.0,0.0,0.0,0.0,0.0,3.0
csx,0.0,0.0,0.0,0.0,0.0,3.0
csy_,0.0,0.0,0.0,0.0,0.0,3.0
csy,0.0,0.0,0.0,0.0,0.0,3.0
csz_,0.0,0.0,0.0,0.0,0.0,3.0
csz,0.0,0.0,0.0,0.0,0.0,3.0
csŋ_,0.0,0.0,0.0,0.0,0.0,3.0
csŋ,0.0,0.0,0.0,0.0,0.0,3.0
cta_,0.0,0.0,0.0,0.5,0.0,0.5
cta,0.0,0.0,0.0,0.8999999999999999,0.0,0.1
ctb_,0.0,0.0,0.0,0.0,0.0,3.0
ctb,0.0,0.0,0.0,0.0,0.0,3.0
ctc_,0.0,0.0,0.0,0.0,0.0,3.0
ctc,0.0,0.0,0.0,0.0,0.0,3.0
ctd_,0.0,0.0,0.0,0.0,0.0,3.0
ctd,0.0,0.0,0.0,0.0,0.0,3.0
cte_,0.0,0.0,0.0,0.7000000000000001,0.0,0.3
cte,0.0,0.0,0.0,0.8,0.0,0.2
ctf_,0.0,0.0,0.0,0.0,0.0,3.0
ctf,0.0,0.0,0.0,0.0,0.0,3.0
ctg_,0.0,0.0,0.0,0.0,0.0,3.0
ctg,0.0,0.0,0.0,0.0,0.0,3.0
cth_,0.0,0.0,0.0,0.0,0.0,3.0
cth,0.0,0.0,0.0,0.0,0.0,3.0
cti_,0.0,0.0,0.0,0.0,0.0,3.0
cti,0.0,0.0,0.0,1.0,0.0,0.0
ctj_,0.0,0.0,0.0,0.0,0.0,3.0
ctj,0.0,0.0,0.0,0.0,0.0,3.0
ctk_,0.0,0.0,0.0,0.0,0.0,3.0
ctk,0.0,0.0,0.0,0.0,0.0,3.0
ctl_,0.0,0.0,0.0,0.0,0.0,3.0
ctl,0.0,0.0,0.0,0.0,0.0,3.0
ctm_,0.0,0.0,0.0,0.0,0.0,3.0
ctm,0.0,0.0,0.0,0.0,0.0,3.0
ctn_,0.0,0.0,0.0,0.0,0.0,3.0
ctn,0.0,0.0,0.0,0.0,0.0,3.0
cto_,0.0,0.0,0.0,0.8,0.0,0.2
cto,0.0,0.0,0.0,1.0,0.0,0.0
ctp_,0.0,0.0,0.0,0.0,0.0,3.0
ctp,0.0,0.0,0.0,0.0,0.0,3.0
ctq_,0.0,0.0,0.0,0.0,0.0,3.0
ctq,0.0,0.0,0.0,0.0,0.0,3.0
ctr_,0.0,0.0,0.0,0.0,0.0,3.0
ctr,0.0,0.0,0.0,0.7,0.0,0.3
cts_,0.0,0.0,0.0,0.0,0.0,3.0
cts,0.0,0.0,0.0,0.0,0.0,3.0
ctt_,0.0,0.0,0.0,0.0,0.0,3.0
ctt,0.0,0.0,0.0,0.0,0.0,3.0
ctu_,0.0,0.0,0.0,0.0,0.0,3.0
ctu,0.0,0.0,0.0,0.8999999999999999,0.0,0.1
ctv_,0.0,0.0,0.0,0.0,0.0,3.0
ctv,0.0,0.0,0.0,0.0,0.0,3.0
ctw_,0.0,0.0,0.0,0.0,0.0,3.0
ctw,0.0,0.0,0.0,0.0,0.0,3.0
ctx_,0.0,0.0,0.0,0.0,0.0,3.0
ctx,0.0,0.0,0.0,0.0,0.0,3.0
cty_,0.0,0.0,0.0,0.0,0.0,3.0
cty,0.0,0.0,0.0,0.0,0.0,3.0
ctz_,0.0,0.0,0.0,0.0,0.0,3.0
ctz,0.0,0.0,0.0,0.0,0.0,3.0
ctŋ_,0.0,0.0,0.0,0.0,0.0,3.0
ctŋ,0.0,0.0,0.0,0.0,0.0,3.0
cua_,0.0,0.0,0.0,0.1999999999999999,0.0,0.8
cua,0.1607142857142857,0.0,0.0,0.7392857142857143,0.0,0.1
cub_,0.0,0.0,0.0,0.0,0.0,3.0
cub,0.0444444444444444,0.0,0.0,0.6666666666666666,0.0888888888888888,0.2
cuc_,0.0,0.0,0.0,0.0,0.0,3.0
cuc,0.1111111111111111,0.0,0.0,0.2777777777777778,0.1111111111111111,0.5
cud_,0.0,0.0,0.0,0.0,0.0,3.0
cud,0.0,0.0,0.0,0.16,0.24,0.6
cue_,0.0,0.0,0.0,0.0,0.0,3.0
cue,0.0,0.0,0.0,0.9,0.0,0.1
cuf_,0.0,0.0,0.0,0.0,0.0,3.0
cuf,0.0,0.0,0.0,0.1999999999999999,0.0,0.8
cug_,0.0,0.0,0.0,0.0,0.0,3.0
cug,0.0,0.0,0.0,0.0833333333333333,0.4166666666666667,0.5
cuh_,0.0,0.0,0.0,0.0,0.0,3.0
cuh,0.0,0.0,0.0,0.0,0.1999999999999999,0.8
cui_,0.0,0.0,0.0,0.0,0.0,3.0
cui,0.0,0.0,0.0,0.7000000000000001,0.0,0.3
cuj_,0.0,0.0,0.0,0.0,0.0,3.0
cuj,0.0,0.0,0.0,0.0,0.0,3.0
cuk_,0.0857142857142857,0.0,0.0,0.0,0.5142857142857142,0.3999999999999999
cuk,0.1411764705882353,0.0,0.0,0.0,0.6588235294117647,0.2
cul_,0.0444444444444444,0.0,0.0,0.7111111111111111,0.0444444444444444,0.2
cul,0.106060606060606,0.0,0.0,0.696969696969697,0.1969696969696969,0.0
cum_,0.0,0.0,0.0,0.24,0.16,0.6
cum,0.0533333333333333,0.0,0.0,0.5333333333333333,0.2133333333333333,0.2
cun_,0.12,0.0,0.0,0.12,0.06,0.7
cun,0.0204545454545454,0.0,0.0,0.6136363636363636,0.2659090909090909,0.1
cuo_,0.0,0.0,0.0,0.0,0.0,3.0
cuo,0.0,0.0,0.0,0.3,0.0,0.7
cup_,0.0,0.0,0.0,0.0,0.0,3.0
cup,0.0,0.0,0.0,0.9,0.0,0.1
cuq_,0.0,0.0,0.0,0.0,0.0,3.0
cuq,0.0,0.0,0.0,0.0,0.0,3.0
cur_,0.3,0.0,0.0,0.0,0.0,0.7
cur,0.1714285714285714,0.0,0.0,0.8285714285714286,0.0,0.0
cus_,0.0999999999999999,0.0,0.0,0.0,0.0999999999999999,0.8
cus,0.0,0.0,0.0,0.4052631578947367,0.2947368421052631,0.3
cut_,0.0545454545454545,0.0,0.0,0.4363636363636363,0.109090909090909,0.3999999999999999
cut,0.0,0.0,0.0,0.864,0.036,0.0999999999999999
cuu_,0.0,0.0,0.0,0.0,0.0,3.0
cuu,0.0,0.0,0.0,0.0,0.0,3.0
cuv_,0.0,0.0,0.0,0.0,0.0,3.0
cuv,0.0,0.0,0.0,0.5,0.0,0.5
cuw_,0.0,0.0,0.0,0.0,0.0,3.0
cuw,0.0,0.0,0.0,0.0,0.0,3.0
cux_,0.0,0.0,0.0,0.0,0.0,3.0
cux,0.0,0.0,0.0,0.0,0.0,3.0
cuy_,0.0,0.0,0.0,0.0,0.0,3.0
cuy,0.0,0.0,0.0,0.3,0.1,0.5999999999999999
